Word_Positive,Word_Negative,Bigram_Positive,Bigram_Negative,Length
8643,4511,82,0,260
1366,2215,0,0,226
763,843,7,0,131
47,0,0,0,27
0,0,0,0,7
2199,1869,0,9,48
1985,1454,37,0,68
10508,5881,150,0,232
2563,2066,114,54,146
2077,1975,13,0,14
6679,9187,56,123,186
88,331,0,0,29
1698,857,51,0,105
216,302,0,0,57
0,0,0,0,14
1993,1899,9,0,113
3423,1654,31,0,95
891,2711,0,0,54
1267,2691,0,0,172
4252,5167,28,129,239
2705,5929,0,60,122
954,2114,0,32,85
2773,3828,9,23,111
558,886,0,0,33
3130,6515,0,41,101
525,1421,0,9,11
718,948,0,0,32
0,0,0,0,3
378,163,0,0,88
5552,5437,550,105,295
4514,2419,16,0,191
1504,1652,180,251,164
2441,1662,38,83,96
1850,1181,0,0,44
2711,4801,0,10,160
78,432,0,0,3
5602,6564,71,113,130
372,347,0,0,14
653,984,0,0,74
3020,4838,189,267,59
1451,990,0,0,152
2498,1229,83,19,100
1425,2240,0,8,154
3913,2385,563,96,114
0,0,0,0,20
1154,1734,0,0,64
117,437,0,0,38
0,0,0,0,5
1063,1117,28,51,44
1817,1022,93,20,71
2460,3717,0,9,96
1288,531,15,0,20
1730,594,15,0,47
2447,2087,457,64,48
1764,1543,49,107,62
6361,6790,0,0,307
256,397,0,0,40
2934,2283,316,347,112
0,0,0,0,1
948,718,0,0,68
3843,3152,18,0,154
3812,3598,0,0,204
3964,6005,0,27,216
650,331,0,0,70
1051,1345,0,0,112
1846,1782,21,0,62
2475,2743,0,27,132
919,637,15,0,51
949,1482,0,0,116
218,190,0,0,53
2423,5086,0,68,53
3508,1835,8,0,124
1627,2215,281,347,128
1268,1920,0,0,142
999,1672,0,26,78
3755,2323,145,0,144
471,437,0,0,23
890,2342,0,0,41
456,576,0,0,68
3389,3682,62,0,110
1078,1168,0,0,54
0,0,0,0,1
1426,1282,209,241,70
2145,2630,51,27,69
3108,2500,51,21,92
840,1929,0,13,47
557,443,0,0,52
223,247,0,0,58
3294,2189,341,125,114
1967,4200,0,0,141
1682,3543,0,26,114
4550,7169,62,99,308
2046,2503,231,325,149
1997,3431,0,8,72
1325,1755,7,10,41
4219,3775,110,36,191
0,0,0,0,22
2122,2216,21,0,65
0,0,0,0,2
3327,6343,0,20,290
2001,1994,39,0,296
4211,5069,77,206,235
6806,6030,1142,396,108
4924,2948,48,14,165
0,0,0,0,2
728,1083,0,8,141
446,692,0,0,75
2830,2727,0,0,82
1282,1212,95,52,125
2460,3003,24,48,211
3456,3422,116,0,131
920,1593,0,0,30
1041,1735,0,0,78
75,275,0,0,23
2459,4232,0,24,324
3273,5278,39,108,84
613,1178,0,0,78
2034,2948,0,0,240
1750,2609,182,196,97
2140,2158,0,18,200
5253,6183,20,22,250
2119,4146,0,18,159
6507,11573,104,126,308
4120,5153,24,57,263
617,726,0,0,34
2965,1807,193,251,75
428,772,0,0,25
1216,566,524,185,61
7939,9459,109,80,240
190,891,0,0,46
5509,7576,50,53,274
2062,323,9,0,33
1935,2571,0,8,229
782,1730,0,0,88
885,413,0,0,59
3615,5045,0,0,136
1412,1359,0,0,105
595,1792,0,22,40
870,2004,0,0,199
2116,2731,18,42,77
1132,2344,20,84,221
2364,5894,0,48,69
3514,4650,0,0,122
0,0,0,0,3
2350,4025,0,70,174
1570,1405,239,204,73
942,1975,0,0,270
3545,4947,0,19,172
2439,3436,0,82,121
2552,3213,295,338,217
5053,6036,274,358,229
326,356,16,0,51
425,704,34,38,148
1986,3160,7,50,268
335,278,0,0,33
247,19,0,0,26
2204,3803,15,27,252
1203,1142,0,0,50
0,0,0,0,6
39,75,0,0,35
3369,3356,51,31,71
967,1371,8,0,37
608,725,0,0,143
320,947,0,53,93
11769,15955,970,361,262
890,1313,0,11,70
1636,367,0,0,101
1696,701,23,15,28
414,189,0,0,18
5088,6337,66,24,291
824,700,0,0,13
2535,1776,428,110,68
3114,2206,9,0,109
2083,1652,62,0,39
2520,1564,91,9,28
6821,5228,63,14,119
4997,4409,7,43,207
518,644,0,0,20
160,1136,0,0,37
4050,6510,8,103,186
1288,1772,0,0,106
653,799,0,0,167
1186,1509,0,0,89
2406,1343,467,96,42
0,0,0,0,1
379,880,0,12,101
1058,2528,0,86,281
2781,4000,8,12,173
2273,1522,13,0,50
4466,6916,398,591,163
296,876,0,35,118
1222,1209,8,0,13
8662,14157,53,198,309
967,2975,39,85,166
7423,10369,55,117,266
0,0,0,0,2
330,327,0,0,5
6419,6896,34,26,345
2422,3993,29,68,125
2653,4253,0,0,98
385,92,0,0,3
4447,4664,85,86,172
2498,3690,658,883,258
2408,3248,0,23,271
511,78,43,0,18
320,292,0,0,37
1205,1990,0,46,103
820,1059,29,54,154
4870,6329,69,43,149
2533,2929,0,13,74
2148,1946,45,9,146
6565,10546,0,13,207
553,697,0,11,36
2666,2526,0,24,72
589,98,0,0,54
3012,2363,47,0,117
3628,2223,948,296,159
2930,6604,0,88,121
4155,3441,526,47,105
1217,887,0,0,47
1320,497,0,0,26
1132,1886,114,269,154
1500,2643,0,18,87
1771,1827,24,17,56
892,1081,11,0,89
2465,1758,317,338,220
1604,1379,0,0,31
2504,2743,0,9,279
1957,2076,0,0,44
356,998,0,0,56
2033,2577,0,14,155
1536,2351,0,0,99
385,92,0,0,8
650,671,0,9,78
359,555,8,17,145
4088,3187,8,0,132
1171,1774,0,9,128
4079,5800,0,30,149
2640,2057,68,55,56
589,98,0,0,18
2968,1271,116,0,147
1752,1672,0,25,40
4350,4552,230,271,80
761,476,127,33,27
896,303,0,0,41
4216,3707,45,0,256
1372,1147,442,47,11
528,1199,0,0,39
2908,4198,53,73,166
385,92,0,0,6
6439,14062,0,107,270
9057,8396,237,132,280
4402,7613,9,89,124
2302,1900,58,24,74
2279,1203,295,338,53
0,0,0,0,7
1577,1163,0,0,46
1425,1369,74,36,108
654,2522,0,0,112
1858,2291,0,8,146
569,626,70,42,134
416,106,0,0,28
3356,1445,53,0,96
939,1399,0,11,27
3086,3607,0,10,140
1194,391,0,0,66
717,1220,0,13,61
3189,2712,39,9,174
2109,2496,0,0,99
0,0,0,0,1
50,90,0,0,53
4281,2858,518,47,198
3004,3924,42,82,51
4783,4563,0,0,205
8989,11778,96,78,304
2428,2256,0,0,62
2429,1595,162,198,91
3042,6083,156,367,134
3417,4503,0,73,256
4750,5470,16,0,335
2391,3361,0,15,166
3470,2767,825,211,71
252,1027,0,0,9
1103,902,11,0,21
345,240,0,0,24
1258,1637,0,0,230
378,1385,0,0,34
2712,1166,116,0,153
7379,6263,46,41,305
2852,5307,10,17,128
2829,4053,14,56,87
4885,9882,33,160,145
1778,2881,8,43,192
679,873,0,0,45
1473,2754,0,0,120
1974,3658,0,0,131
641,815,0,0,23
4068,3412,34,10,221
3594,4123,10,0,171
2867,3859,0,0,109
381,802,0,0,26
1655,1371,28,8,82
12,65,0,0,25
473,635,0,0,56
335,583,0,0,66
2956,3842,23,0,55
550,973,0,0,63
3821,4433,68,26,119
114,195,0,0,71
790,2309,0,430,227
2533,1224,41,8,91
4654,5419,0,16,166
36,22,0,0,42
3014,4674,0,0,207
8391,11175,106,153,301
248,345,0,0,43
1343,1145,0,0,234
5985,4247,131,8,248
1979,1719,63,33,98
2419,4032,0,49,153
469,1437,0,0,60
3583,2659,40,12,185
1372,1147,442,47,12
6973,8507,62,125,255
527,1005,0,0,31
741,481,7,0,72
6583,7657,49,41,263
1929,2572,0,0,114
1993,2114,114,269,124
3547,5152,29,62,127
1028,1655,114,269,41
2934,3300,0,0,152
0,0,0,0,1
67,62,0,0,17
2450,2376,24,27,225
2384,3511,0,11,195
1021,887,0,8,36
628,883,0,0,73
330,327,0,0,5
2131,2630,0,0,270
424,1561,0,9,91
3013,1075,910,296,104
63,395,0,0,31
3968,2719,426,188,47
7209,13546,442,125,247
2189,4385,297,363,57
2632,5716,8,47,249
545,1748,0,0,73
700,1522,0,0,31
2223,949,0,0,52
1322,866,11,0,66
668,1255,0,0,98
1715,3883,0,20,142
3944,6984,0,37,215
71,124,0,0,19
5492,5494,62,34,176
693,1312,0,0,117
198,1048,0,0,79
618,1157,0,57,139
1687,2365,10,0,136
1212,1815,8,0,31
1759,3239,15,43,133
385,92,0,0,4
695,831,0,0,23
6858,4912,20,0,272
68,187,0,0,17
712,1058,0,0,100
0,0,0,0,38
365,1289,0,0,26
1198,1832,0,42,137
1264,496,0,0,39
3164,4779,0,26,117
288,1049,0,0,20
1450,235,0,0,9
21,0,0,0,34
8261,12300,72,76,198
3335,4532,30,54,55
853,1099,239,215,65
330,327,0,0,5
1832,2904,0,0,85
6245,11212,21,42,351
2627,2375,910,296,68
1115,2726,0,0,100
84,157,0,0,38
2308,3871,29,54,100
322,760,0,0,50
4938,6314,38,31,217
4003,4896,13,26,230
1949,3919,0,30,50
1875,2170,9,0,136
2207,4959,25,22,84
614,636,0,0,74
2322,1462,31,0,70
3510,5477,15,96,257
1628,940,56,9,21
1009,1693,0,0,47
1105,1672,0,27,129
2753,2582,12,0,157
3014,1931,44,36,106
1372,1147,442,47,14
1325,2527,0,34,116
7594,7142,108,92,128
2008,1935,548,241,80
3422,3148,0,0,167
164,361,0,0,25
1432,1279,0,0,100
455,143,0,0,22
635,1377,0,14,238
1073,1113,7,0,104
219,332,0,0,28
1185,1744,0,0,124
1554,2723,0,8,145
1517,2212,0,0,69
852,408,0,0,43
2362,2157,0,0,83
513,1231,0,0,72
3298,2934,51,0,203
59,292,0,0,21
2222,3252,274,359,95
791,1143,20,22,26
1446,1268,0,0,16
1002,1789,0,8,73
93,332,0,0,29
282,1289,0,0,70
1779,926,0,0,122
309,1239,0,19,13
38,39,0,0,17
1014,1166,0,0,59
5088,4398,150,33,271
1775,3033,19,74,160
664,1061,0,0,93
2234,3312,23,10,147
1225,1914,0,12,81
403,585,0,0,80
247,451,0,0,63
1131,1408,0,0,20
0,0,0,0,11
2667,5514,0,82,60
1075,1761,0,35,141
4519,4444,62,0,194
3758,2241,9,18,205
7560,11761,93,37,251
38,89,0,0,18
2789,4000,180,251,63
3187,2977,0,0,98
4261,5398,0,55,207
813,797,63,33,62
712,558,0,0,57
1128,472,8,0,122
0,0,0,0,21
1208,2431,0,50,280
1075,997,18,0,83
901,954,0,0,64
3883,8486,7,107,203
3479,4856,0,0,144
364,1614,0,0,86
1250,1011,0,0,96
3427,3182,0,53,147
2038,2464,14,0,57
1948,4123,0,0,47
3583,2216,0,0,143
0,0,0,0,4
490,741,0,0,91
3861,7856,0,17,279
3224,2079,110,93,85
3148,2413,23,0,37
3582,3030,98,21,187
12,0,0,0,4
3729,3442,13,36,187
1122,2040,0,0,79
78,432,0,0,21
3542,5815,0,0,134
361,244,0,0,42
4112,4508,945,296,133
1547,1294,30,26,62
3967,8062,25,50,234
4784,7501,0,12,156
1771,1784,192,251,74
6604,8617,41,32,244
305,396,0,17,80
3081,2644,28,51,78
698,1010,20,0,47
4106,3715,28,9,238
3667,4252,0,9,120
1883,1928,0,0,181
2461,4931,0,27,92
1425,651,0,0,17
1809,930,8,0,34
2704,2658,0,0,55
0,0,0,0,35
2532,4085,40,130,249
347,627,0,0,23
576,579,0,0,20
2577,3331,26,0,37
31,0,0,0,27
803,1030,180,264,74
1260,5135,0,148,34
2156,3378,0,27,205
1068,814,151,0,70
1372,1147,442,47,13
674,1778,0,54,254
330,327,0,0,5
7977,10782,105,42,226
4440,5673,0,64,208
1147,3037,0,602,298
5521,4062,186,188,185
791,836,8,0,23
644,1039,0,8,176
2180,1819,0,0,70
3479,2321,928,296,212
2952,5209,0,196,256
0,0,0,0,12
5549,11511,0,315,131
484,1294,0,0,79
4026,4774,0,58,165
887,705,22,0,106
2864,4068,189,251,58
4448,4917,0,0,217
1256,1249,0,0,84
1535,1717,326,414,94
7559,9766,71,67,142
966,1113,12,12,53
800,848,51,19,95
947,1772,0,10,77
95,34,0,0,64
12,0,0,0,9
1060,1917,0,12,153
2900,470,0,0,39
0,30,0,0,14
468,1268,0,0,57
4861,5242,0,0,124
28,52,0,0,9
1758,1575,18,21,43
210,548,0,0,33
591,803,0,0,74
0,0,0,0,1
8941,9890,168,78,235
4759,3196,201,30,211
3369,3020,68,36,72
1065,268,7,0,62
2687,2998,323,304,99
2962,5065,12,9,110
355,676,0,47,93
3424,6735,31,105,115
18,0,0,0,11
390,827,0,100,159
1782,3011,26,19,176
1399,2752,0,0,90
2380,1811,0,0,92
836,616,0,0,53
5276,4655,0,18,225
2656,1834,18,0,98
4360,2478,158,0,137
789,723,33,0,25
0,0,0,0,1
7818,6081,128,43,336
220,674,0,0,15
567,1540,0,17,87
2134,2976,281,347,159
2724,2512,0,0,169
2498,3690,658,883,258
1742,1185,428,106,78
3688,5284,0,21,126
2582,2595,0,0,88
561,1173,0,43,45
247,76,0,0,49
1820,2382,305,347,124
3275,2970,8,35,130
395,351,0,0,49
2778,3529,23,0,56
1426,1282,209,241,70
511,675,0,0,50
1204,739,114,52,100
33,107,0,0,26
139,241,0,0,15
832,1043,0,0,63
543,224,0,0,85
2005,1936,8,9,166
941,1146,62,42,146
2582,3372,10,22,250
285,1117,0,10,52
4939,5049,933,296,178
2507,2735,0,0,83
1793,2118,19,0,108
1426,1282,209,241,70
733,790,28,51,32
1286,879,0,0,27
5922,4110,461,47,189
1165,1721,0,0,63
3049,3138,735,748,139
473,923,0,0,48
6259,4259,130,20,226
94,281,0,0,55
2677,5831,0,31,50
4081,3565,15,11,127
6433,7264,13,24,243
2854,3211,17,31,58
254,434,0,0,21
659,1236,0,0,140
283,19,0,0,25
3082,4917,31,98,24
209,187,0,0,8
1431,1352,0,0,23
188,151,0,0,15
1833,3456,0,67,101
8103,11830,205,260,213
4148,6472,15,0,257
3121,1894,949,296,116
2166,1697,115,0,55
7956,12174,37,66,267
1051,3390,0,46,57
2110,1508,12,8,114
887,2480,0,0,231
79,227,0,0,47
2382,1704,40,0,112
4814,5220,949,336,262
2413,2677,40,0,99
5787,5471,522,60,139
1148,837,46,0,40
5972,4506,63,33,131
609,937,180,251,104
968,1114,0,0,66
912,1737,0,0,35
457,999,0,0,131
65,16,0,0,16
2149,1673,54,21,25
885,2080,0,0,45
965,968,0,0,50
1525,3111,0,0,74
1842,2418,0,10,74
2598,1579,15,0,80
925,1455,0,0,55
2935,4419,0,36,244
577,3183,0,46,75
32,516,0,0,45
1930,2840,0,22,73
919,637,15,0,46
8065,10496,193,279,296
2276,4014,20,28,158
1172,1913,0,24,216
1198,1385,14,29,44
3676,4658,0,15,170
3683,6002,8,18,233
1154,1578,0,0,26
363,1368,0,0,23
3305,3927,116,34,64
890,776,0,0,24
1511,1131,211,20,58
1642,1238,0,0,64
2323,3300,0,0,104
2979,3646,7,65,90
962,1174,0,0,84
580,2254,0,15,56
2402,1934,174,188,84
864,748,0,0,11
3202,2489,78,43,80
783,452,0,0,93
330,327,0,0,9
216,282,0,0,48
385,92,0,0,6
3056,2378,93,20,119
1366,1593,0,0,57
4035,2853,94,20,281
360,542,0,0,68
11734,11156,552,195,265
1795,1698,180,251,75
1017,3872,0,81,68
4493,3969,32,33,260
1979,797,910,296,37
1377,2315,114,269,114
1002,1093,9,0,90
1174,1771,0,0,12
5289,8337,12,128,240
2313,3479,0,0,260
8005,5729,307,269,191
9988,10914,251,129,251
1603,1058,12,9,86
4693,6664,163,229,208
1104,1465,0,0,21
919,637,15,0,47
2330,3255,0,25,69
1226,562,0,0,33
1532,717,93,20,77
1397,1338,490,170,60
1021,1323,8,32,47
927,909,0,0,44
0,0,0,0,3
1533,816,0,0,33
6656,7169,500,149,156
0,0,0,0,22
364,814,0,0,41
6672,6878,0,0,264
5611,3692,246,35,159
1481,1954,0,0,190
3673,1903,71,14,155
1201,892,0,0,94
48,94,0,0,38
670,623,0,0,32
1946,2265,27,18,108
0,189,0,0,30
2115,2577,574,695,121
1786,3332,42,130,202
1074,638,93,20,42
5331,8299,0,43,195
2957,2501,0,0,108
1429,1582,0,21,40
567,420,0,0,90
3048,2250,62,19,268
2307,1419,39,85,71
633,595,0,8,37
4399,4393,0,0,250
1094,1873,0,19,203
354,638,0,0,45
243,617,0,0,26
2894,2220,87,42,221
1107,1404,0,0,142
2732,2473,492,47,69
2022,2635,274,338,40
2186,3094,189,247,91
3872,3864,29,9,303
2203,2574,0,12,112
1372,1147,442,47,10
1477,3195,0,33,227
0,0,0,0,7
2059,3284,0,0,100
882,1286,0,19,113
2177,2741,8,0,85
2022,2353,20,9,106
256,913,0,0,60
1809,2626,7,44,55
386,600,0,0,42
646,1085,0,0,136
1948,2102,98,30,117
3101,4453,112,173,62
21,0,0,0,10
664,2924,0,195,114
2169,3305,0,0,105
3669,5257,25,25,106
2020,761,10,0,102
604,1240,114,269,41
4824,5120,163,207,305
2573,4462,34,71,149
2382,3160,0,0,260
750,997,274,338,142
2669,2615,428,96,124
737,158,0,0,15
1539,443,0,0,40
2046,2219,23,17,72
7335,7337,135,21,167
1038,2133,114,269,76
3230,5141,0,14,77
2908,4012,36,19,157
78,432,0,0,3
7950,10304,40,201,158
3283,5582,12,67,156
970,247,0,0,28
12,16,0,0,21
990,764,0,0,23
1288,729,0,0,26
703,754,0,0,42
2011,4413,0,72,204
5692,3667,558,56,116
1105,1091,0,0,56
6619,9893,0,27,289
2904,2766,124,269,241
426,1154,0,0,33
1401,1146,245,20,97
668,785,0,0,15
3608,4303,102,106,100
3467,2830,73,58,43
6371,7348,816,487,160
5664,8738,220,287,104
940,905,0,0,80
2341,3822,0,24,46
498,1119,0,15,14
3231,4761,0,8,184
148,110,0,0,10
2264,3092,0,8,301
78,432,0,0,6
810,1494,0,0,92
6807,7712,201,85,177
2631,3827,0,57,70
3481,4155,22,16,109
925,1018,16,24,106
6355,6891,535,323,191
1266,721,13,0,36
456,813,0,8,51
1692,2724,10,50,69
728,816,0,0,28
7717,12115,93,59,244
1235,3667,0,74,148
3937,3079,68,81,319
1171,918,0,14,215
0,0,0,0,12
2831,4579,0,27,104
1303,1792,0,11,130
1327,2002,180,274,96
319,426,0,0,11
361,369,0,0,54
768,968,0,0,53
318,629,23,15,28
2105,2408,0,0,72
1423,1292,451,47,43
2586,5644,0,13,138
277,911,0,100,147
4270,7972,0,38,140
5539,9186,0,17,235
837,833,0,0,42
3376,5172,0,37,134
85,27,0,0,60
1449,623,11,0,16
31,98,0,0,11
13,136,0,0,4
1495,2745,29,72,202
224,418,0,0,4
429,459,0,0,46
1340,2670,20,28,124
1425,858,8,0,96
1118,338,441,96,117
1700,1788,162,188,128
2717,4026,0,18,103
0,0,0,0,44
1297,602,8,0,159
3729,3946,26,35,161
1516,274,0,0,56
424,1135,0,0,43
756,754,7,0,129
925,1223,0,24,60
3720,3052,14,0,304
1179,2277,0,26,139
2052,2379,12,0,156
3234,2689,47,0,133
6472,7124,81,59,166
2926,2635,132,93,169
826,940,0,0,32
1585,3360,0,34,111
2443,2592,11,35,83
332,281,0,0,30
2121,2708,49,134,127
3325,3001,464,78,162
2267,3843,0,9,270
834,1607,0,9,104
211,248,0,0,38
330,327,0,0,5
0,0,0,0,6
5455,8002,84,61,56
1647,1418,456,47,64
195,1533,0,0,44
255,248,40,0,101
3608,4884,0,8,184
473,203,0,0,23
7271,11034,83,127,274
2533,5162,0,41,191
1096,1339,0,0,11
2567,4653,0,58,66
1115,1060,12,0,46
2203,2588,420,126,99
2835,2572,26,0,173
224,418,0,0,10
1819,3571,15,19,85
913,2242,0,0,92
282,273,0,0,39
3598,2131,468,96,94
478,1511,0,100,97
1425,1146,0,0,20
3394,3345,0,0,201
5229,6083,164,65,183
809,1705,37,32,30
5092,9305,21,247,194
724,798,0,0,32
1849,1918,274,338,102
1077,1200,67,33,51
906,692,0,10,70
1060,1892,0,11,84
1642,2136,8,0,87
786,746,0,17,116
605,2579,0,31,97
8895,15841,29,172,286
2397,4513,0,21,119
0,0,0,0,24
3307,5275,7,52,63
1857,1842,9,0,184
1614,2771,0,15,95
2171,1648,24,0,110
3542,4110,24,21,90
473,113,0,0,40
4464,7440,114,269,326
1616,1396,442,47,24
2462,3310,70,21,153
3374,3712,544,185,49
1639,2431,0,0,133
1928,2092,274,338,104
1266,2396,0,14,87
417,1311,0,13,41
3082,2234,428,96,74
4125,2424,637,139,102
1703,1894,29,35,134
4620,4340,10,0,205
1872,2372,0,0,76
3116,4560,0,17,211
3265,4233,236,20,96
852,1385,0,12,84
2121,1728,0,0,107
2470,1999,67,51,100
0,0,0,0,33
442,921,0,0,59
2351,3468,62,100,122
578,1243,114,269,83
730,1386,114,287,195
4187,6615,52,124,252
618,590,0,0,26
1376,1117,28,23,91
0,0,0,0,5
1128,883,34,8,71
3806,4191,274,338,195
435,926,0,0,50
330,327,0,0,6
7099,8299,981,306,103
0,0,0,0,2
252,1335,9,0,103
2106,1248,33,9,26
680,1837,0,0,106
1683,2522,0,8,33
438,288,62,42,94
655,1496,114,269,68
1098,799,0,0,49
3990,2622,389,338,180
460,798,0,0,45
4373,2772,0,0,181
2901,4569,8,12,177
385,92,0,0,8
481,1100,0,0,35
1261,2774,0,8,86
1281,1678,0,0,75
1350,1546,23,49,49
1740,1091,0,0,160
2483,3497,0,0,12
7546,3826,436,200,134
946,345,0,0,19
1039,799,0,0,6
3810,2877,446,105,74
3052,1790,951,143,96
7236,8387,127,33,279
1138,648,114,52,69
2839,3431,0,0,282
1051,1896,0,0,133
414,816,0,0,28
0,0,0,0,4
1469,296,0,0,33
814,1279,0,0,166
5688,4001,26,13,136
4601,4222,0,0,187
10496,14717,153,112,265
555,415,0,0,39
2727,2308,9,0,155
3696,5956,0,54,54
218,559,0,0,64
967,783,0,0,78
1906,1838,0,20,67
364,450,0,0,55
7056,9381,11,113,248
4910,6390,29,0,226
522,702,23,15,50
2467,2269,449,47,65
1469,1177,0,0,184
0,0,0,0,9
537,865,0,0,42
947,2787,37,40,46
6562,8173,9,17,171
2938,2528,94,11,94
352,1256,0,0,19
2197,1314,25,0,143
876,1101,0,0,146
222,298,0,0,22
78,432,0,0,4
142,1016,0,0,31
449,755,180,251,28
1405,1179,0,0,55
0,0,0,0,4
4177,2167,103,36,160
4922,8826,28,151,260
941,1846,114,269,236
2492,2197,10,0,82
1750,471,0,0,28
6919,6616,68,83,268
2465,1101,0,0,69
2176,4640,9,9,106
1465,2061,0,0,43
228,874,0,0,55
4040,6221,0,12,237
2367,3066,0,0,142
181,93,0,0,37
2788,4770,0,0,250
3155,5706,0,25,309
371,1250,0,0,15
2489,4937,0,42,52
588,848,0,0,139
653,1774,0,19,122
2450,1090,0,0,50
1450,1242,443,131,49
1349,1884,0,50,70
1992,1327,55,11,49
783,374,0,0,39
1832,2444,0,27,131
2374,2370,13,68,143
85,377,0,0,21
1087,1780,0,12,143
632,1170,0,0,58
1364,650,0,0,27
1083,1873,0,0,82
737,1878,0,8,62
31,0,0,0,20
7210,10639,41,206,170
3442,2453,8,0,76
78,432,0,0,3
2348,866,7,0,47
436,1031,0,0,83
1450,235,0,0,14
1878,1503,0,0,143
3270,2770,38,0,197
2968,2318,96,33,150
231,48,0,0,52
355,1294,0,0,34
1596,931,0,0,30
718,1755,0,19,36
2498,3690,658,883,258
2646,2635,0,0,330
1229,1755,0,27,50
4979,4938,102,62,163
1571,1058,23,0,82
0,0,0,0,2
1450,235,0,0,23
5941,6093,910,305,230
1230,541,22,0,22
0,0,0,0,2
2035,1799,25,0,41
3184,4178,8,0,249
1372,1147,442,47,10
3429,4112,70,82,186
970,945,0,0,51
1891,2155,42,9,58
327,303,0,0,40
3123,4831,9,0,81
2056,2466,0,0,65
618,222,14,0,44
798,496,0,0,32
3352,4822,48,85,228
440,1426,0,0,85
1421,1162,22,0,34
110,43,0,0,21
2568,3131,0,9,110
2175,2202,0,9,158
638,937,0,0,19
75,130,0,0,25
925,1089,0,0,99
1841,2974,10,50,49
770,1595,114,269,186
0,0,0,0,2
0,0,0,0,16
1812,1568,35,0,40
49,167,0,23,93
14,0,0,0,3
862,747,0,0,30
2493,3177,624,644,142
1175,1139,0,0,101
12,37,0,0,41
981,1578,0,0,256
3882,4489,29,22,57
1734,2957,0,19,268
40,307,0,0,20
3295,2315,295,355,104
11688,17107,119,136,329
2246,1603,42,0,232
694,1541,114,269,193
1750,2098,9,0,70
1400,1078,0,43,74
4664,5335,910,296,189
2339,4008,122,401,260
76,177,0,0,17
2974,1995,21,0,264
2647,3839,10,13,135
778,1250,0,0,60
893,1454,0,9,89
8733,8157,218,315,175
20,0,0,0,30
2733,1638,99,9,26
1205,1678,0,0,193
297,427,0,0,22
536,287,10,0,16
6351,9295,23,0,212
1321,667,0,0,10
3335,3482,0,9,157
3255,2055,949,296,140
1844,2902,28,88,101
2189,1578,0,0,84
1181,1746,0,0,104
1658,2460,42,71,142
0,29,0,0,37
3389,5545,0,13,201
1497,1829,326,414,119
5521,8324,19,98,285
4781,7654,0,89,221
3841,3878,610,752,229
939,1399,0,11,27
93,1360,0,0,68
1864,3880,0,48,247
5238,6213,0,12,221
1971,3642,0,169,163
834,856,0,0,89
1609,2689,0,8,56
1411,1234,274,338,109
6039,7693,140,61,275
461,1214,0,0,12
5607,9190,28,57,275
2109,4482,0,82,84
1293,1136,0,10,224
647,677,0,0,68
1547,1828,0,0,155
997,1501,15,38,111
6389,6544,0,0,220
368,970,0,0,47
6043,10398,15,129,148
1990,1572,25,15,44
2920,3622,0,0,152
5822,6213,21,44,235
2148,5314,0,34,31
412,1004,0,42,83
2279,2258,0,9,261
594,611,0,0,111
8021,8064,1104,400,276
1843,4057,0,198,58
5760,4819,91,78,192
0,0,0,0,24
3341,3970,15,23,195
2915,3411,0,10,146
8287,8952,1040,330,121
816,1022,39,73,58
1399,2130,0,0,101
0,0,0,0,9
8376,10748,69,172,204
638,1071,0,10,54
2505,4231,7,0,139
186,211,0,0,5
1948,2758,62,42,325
304,728,0,0,34
1496,3061,0,0,72
1266,1926,163,207,99
2081,3102,0,54,73
7660,10745,0,117,276
1042,1729,0,10,71
1742,2279,0,0,73
1907,995,521,170,50
2819,4014,29,43,36
0,0,0,0,2
340,1115,0,0,9
3384,1857,0,11,180
2624,4071,23,0,53
2760,3235,70,0,14
2562,3424,19,8,107
6445,4850,349,371,285
1510,295,0,0,22
107,22,0,0,39
2226,4722,8,84,149
528,1020,0,0,93
2194,1189,116,0,94
478,410,0,0,33
856,1641,0,0,97
5230,4430,185,29,215
6249,7755,29,34,79
5039,5416,34,0,217
697,325,0,0,74
220,253,0,0,56
6010,8919,189,261,154
0,0,0,0,3
31,283,0,12,40
1220,1170,41,10,127
1648,3336,13,98,83
65,231,0,0,22
3973,3833,0,0,283
1486,1410,0,0,76
6068,6810,56,41,117
5636,4380,93,29,100
560,1304,0,0,104
3086,3734,70,0,58
1266,1926,163,207,103
607,936,0,0,25
4888,6968,42,65,126
4319,5660,28,40,207
71,122,0,0,18
3839,3743,408,175,193
78,432,0,0,3
85,396,0,0,24
3020,4838,189,267,56
2245,1701,0,0,156
7182,8831,49,117,348
666,293,0,0,33
7854,7034,182,42,263
1506,362,0,0,25
286,506,0,0,62
1631,2528,39,73,37
2240,2258,87,20,151
630,1409,0,29,37
2156,2233,0,0,85
1243,859,0,0,60
1603,1433,8,36,51
382,138,0,0,44
3333,4789,59,108,59
397,1526,0,0,43
2673,1549,99,9,32
882,613,0,0,65
3084,2631,39,85,102
5650,6233,89,17,213
1450,235,0,0,12
1481,1595,0,0,87
4103,7415,0,36,106
2670,2004,37,9,93
2630,494,528,105,62
6403,7921,0,8,258
1876,1121,0,0,124
5967,7622,201,280,128
692,970,0,0,12
684,978,188,251,38
903,1718,0,0,151
477,1257,0,0,90
1373,1655,8,0,65
332,359,0,0,35
815,559,13,0,63
1139,1599,11,11,69
1379,1763,26,0,40
1779,1669,20,12,97
